Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
772,2025-11-02,CUST3203,Female,26,Home Decor,3,354.35,1063.0500000000002
773,2025-09-25,CUST2390,Male,44,Beauty,3,463.56,1390.68
774,2025-02-23,CUST2742,Male,51,Clothing,2,413.76,827.52
775,2025-08-24,CUST2925,Female,61,Clothing,3,289.69,869.0699999999999
776,2025-08-10,CUST1619,Female,21,Electronics,3,342.27,1026.81
777,2025-09-08,CUST2274,Female,53,Electronics,1,464.63,464.63
778,2025-11-09,CUST1956,Female,35,Electronics,4,317.2,1268.8
779,2025-04-22,CUST2939,Female,32,Clothing,4,415.91,1663.64
780,2025-09-12,CUST4953,Female,68,Beauty,1,350.63,350.63
781,2025-10-30,CUST1968,Male,30,Electronics,1,284.93,284.93
782,2025-07-26,CUST1281,Male,36,Beauty,3,136.08,408.24
783,2025-08-17,CUST7262,Female,66,Electronics,5,224.48,1122.3999999999999
784,2025-12-07,CUST2058,Male,23,Home Decor,3,484.52,1453.56
785,2025-03-07,CUST5293,Female,65,Home Decor,1,335.73,335.73
786,2025-03-16,CUST6178,Male,29,Electronics,4,290.91,1163.64
787,2025-04-13,CUST7980,Male,68,Clothing,3,467.82,1403.46
788,2025-07-11,CUST2229,Male,54,Electronics,5,301.53,1507.6499999999999
789,2025-09-09,CUST5585,Female,34,Electronics,3,272.52,817.56
790,2025-08-14,CUST9467,Male,40,Clothing,2,384.47,768.94
791,2025-10-21,CUST3740,Female,43,Home Decor,3,362.08,1086.24
792,2025-11-02,CUST3289,Male,46,Beauty,1,112.72,112.72
793,2025-04-08,CUST2239,Male,50,Electronics,4,246.23,984.92
794,2025-12-04,CUST6370,Male,44,Clothing,4,246.81,987.24
795,2025-10-13,CUST1125,Male,42,Electronics,1,201.55,201.55
796,2025-12-01,CUST8473,Male,27,Clothing,2,268.3,536.6
797,2025-12-13,CUST6342,Female,64,Beauty,1,218.29,218.29
798,2025-11-04,CUST8351,Female,40,Beauty,3,115.69,347.07
799,2025-09-06,CUST7638,Male,38,Home Decor,1,217.94,217.94
800,2025-06-15,CUST7570,Male,38,Clothing,1,54.69,54.69
801,2025-12-01,CUST4249,Male,60,Clothing,2,296.38,592.76
802,2025-01-30,CUST8595,Male,30,Home Decor,3,429.75,1289.25
803,2025-09-04,CUST7294,Female,54,Home Decor,5,368.14,1840.6999999999998
804,2025-04-16,CUST7527,Male,50,Clothing,5,192.99,964.95
805,2025-02-20,CUST6757,Female,41,Home Decor,4,61.79,247.16
806,2025-03-22,CUST2969,Male,61,Beauty,1,117.03,117.03
807,2025-05-13,CUST1891,Female,28,Electronics,4,281.84,1127.36
808,2025-10-12,CUST5470,Male,34,Beauty,2,119.39,238.78
809,2025-05-18,CUST8175,Male,21,Home Decor,5,281.11,1405.5500000000002
810,2025-07-03,CUST9320,Female,64,Clothing,1,131.17,131.17
811,2025-11-26,CUST7812,Male,42,Clothing,2,427.48,854.96
812,2025-09-30,CUST8519,Male,47,Beauty,2,210.69,421.38
813,2025-12-06,CUST5612,Male,26,Clothing,1,137.86,137.86
814,2025-03-10,CUST2198,Female,38,Home Decor,2,409.92,819.84
815,2025-02-03,CUST6238,Male,37,Beauty,1,184.56,184.56
816,2025-09-19,CUST7089,Male,36,Clothing,1,73.51,73.51
817,2025-02-22,CUST7257,Female,36,Electronics,3,293.8,881.4000000000001
818,2025-07-24,CUST8705,Female,29,Electronics,4,299.15,1196.6
819,2025-05-06,CUST4719,Female,54,Home Decor,2,363.05,726.1
820,2025-08-23,CUST1302,Male,59,Clothing,2,135.31,270.62
821,2025-02-12,CUST1986,Male,34,Home Decor,3,233.01,699.03
822,2025-08-28,CUST5440,Male,54,Beauty,3,155.54,466.62
823,2025-04-21,CUST5909,Female,65,Electronics,3,58.86,176.57999999999998
824,2025-09-06,CUST4072,Male,56,Beauty,5,440.77,2203.85
825,2025-05-31,CUST4124,Male,45,Clothing,5,369.86,1849.3000000000002
826,2025-07-02,CUST9125,Female,58,Home Decor,5,164.7,823.5
827,2025-12-02,CUST4291,Female,52,Home Decor,1,307.7,307.7
828,2025-04-05,CUST5033,Female,64,Home Decor,2,116.61,233.22
829,2025-01-08,CUST6105,Female,65,Beauty,4,447.31,1789.24
830,2025-12-26,CUST1703,Female,35,Electronics,1,75.16,75.16
831,2025-07-03,CUST9133,Male,31,Beauty,2,21.84,43.68
832,2025-10-08,CUST1574,Female,52,Beauty,2,260.96,521.92
833,2025-07-14,CUST6704,Male,61,Clothing,3,299.9,899.6999999999999
834,2025-12-18,CUST8848,Male,58,Clothing,3,297.9,893.6999999999999
835,2025-07-14,CUST6208,Female,24,Clothing,1,46.17,46.17
836,2025-06-04,CUST7924,Female,58,Electronics,3,170.74,512.22
837,2025-04-03,CUST4828,Female,30,Electronics,2,259.62,519.24
838,2025-06-09,CUST4230,Male,35,Clothing,3,123.96,371.88
839,2025-03-02,CUST1488,Female,54,Clothing,5,438.86,2194.3
840,2025-05-02,CUST8114,Female,30,Electronics,3,61.81,185.43
841,2025-02-20,CUST4173,Female,53,Home Decor,2,253.94,507.88
842,2025-10-04,CUST2667,Female,48,Electronics,1,351.88,351.88
843,2025-01-05,CUST5114,Female,19,Electronics,4,145.64,582.56
844,2025-04-02,CUST4553,Male,33,Electronics,3,319.64,958.92
845,2025-06-19,CUST8761,Male,26,Clothing,2,418.1,836.2
846,2025-11-13,CUST2000,Male,26,Home Decor,4,111.36,445.44
847,2025-01-22,CUST2388,Female,55,Electronics,4,460.27,1841.08
848,2025-11-22,CUST6450,Female,28,Clothing,5,285.71,1428.55
849,2025-01-01,CUST4712,Female,39,Beauty,4,163.63,654.52
850,2025-05-13,CUST2367,Male,50,Beauty,2,226.81,453.62
851,2025-08-21,CUST9189,Female,53,Electronics,2,169.85,339.7
852,2025-01-12,CUST1454,Female,62,Beauty,3,368.05,1104.15
853,2025-12-12,CUST3772,Female,40,Home Decor,3,402.22,1206.66
854,2025-02-15,CUST4726,Male,62,Beauty,3,419.81,1259.43
855,2025-02-03,CUST8232,Female,62,Beauty,4,493.17,1972.68
856,2025-03-19,CUST5806,Male,51,Home Decor,4,399.82,1599.28
857,2025-08-06,CUST3190,Female,26,Electronics,5,308.66,1543.3000000000002
858,2025-10-28,CUST3875,Male,41,Electronics,3,182.83,548.49
859,2025-03-14,CUST6592,Male,25,Home Decor,1,281.41,281.41
860,2025-10-09,CUST2440,Male,24,Home Decor,5,39.71,198.55
861,2025-09-06,CUST9927,Female,53,Home Decor,1,377.52,377.52
862,2025-02-16,CUST7059,Female,35,Beauty,4,234.06,936.24
863,2025-05-01,CUST8010,Male,20,Home Decor,5,29.61,148.05
864,2025-08-02,CUST8117,Male,45,Clothing,5,50.0,250.0
865,2025-08-27,CUST3989,Female,23,Beauty,2,205.98,411.96
866,2025-02-25,CUST7228,Female,61,Electronics,4,300.04,1200.16
867,2025-12-16,CUST7471,Male,61,Electronics,4,242.82,971.28
868,2025-04-17,CUST3863,Female,38,Electronics,5,317.22,1586.1000000000001
869,2025-11-15,CUST2177,Female,45,Beauty,4,250.54,1002.16
870,2025-02-17,CUST5760,Female,57,Clothing,5,337.62,1688.1
871,2025-03-02,CUST1011,Female,18,Home Decor,2,125.18,250.36
872,2025-12-03,CUST6252,Male,53,Home Decor,5,74.16,370.79999999999995
873,2025-01-26,CUST5399,Female,38,Electronics,4,306.29,1225.16
874,2025-10-19,CUST9234,Female,60,Electronics,4,252.65,1010.6
875,2025-09-14,CUST6445,Male,52,Beauty,5,32.9,164.5
876,2025-01-08,CUST7570,Male,30,Clothing,5,202.63,1013.15
877,2025-04-23,CUST9212,Female,66,Home Decor,5,70.94,354.7
878,2025-12-21,CUST1406,Female,27,Beauty,3,275.05,825.1500000000001
879,2025-09-10,CUST5431,Female,61,Home Decor,4,209.97,839.88
880,2025-06-29,CUST6243,Female,64,Electronics,4,314.31,1257.24
881,2025-07-26,CUST7542,Male,27,Home Decor,3,406.69,1220.07
882,2025-10-30,CUST7936,Male,63,Clothing,5,163.84,819.2
883,2025-05-07,CUST9906,Male,30,Clothing,2,481.81,963.62
884,2025-02-25,CUST5146,Female,54,Electronics,5,277.1,1385.5
885,2025-08-02,CUST1140,Female,55,Clothing,5,316.78,1583.8999999999999
886,2025-01-14,CUST5882,Female,41,Clothing,3,346.72,1040.16
887,2025-01-28,CUST7012,Female,19,Beauty,4,340.03,1360.12
888,2025-03-19,CUST1963,Male,39,Home Decor,5,265.27,1326.35
889,2025-08-04,CUST8151,Male,34,Electronics,4,225.81,903.24
890,2025-12-31,CUST9564,Female,53,Electronics,1,45.82,45.82
891,2025-06-03,CUST4610,Male,31,Electronics,4,30.6,122.4
892,2025-01-14,CUST7894,Female,27,Electronics,2,191.82,383.64
893,2025-07-06,CUST8311,Female,52,Electronics,2,180.16,360.32
894,2025-11-08,CUST1105,Male,42,Clothing,5,206.09,1030.45
895,2025-01-07,CUST6539,Female,20,Beauty,4,86.42,345.68
896,2025-01-03,CUST7787,Female,64,Electronics,5,374.32,1871.6
897,2025-04-21,CUST3137,Male,55,Beauty,3,431.34,1294.02
898,2025-08-26,CUST5445,Female,34,Beauty,2,470.58,941.16
899,2025-12-29,CUST4530,Female,29,Clothing,5,256.33,1281.6499999999999
900,2025-08-27,CUST2286,Male,69,Electronics,3,356.42,1069.26
901,2025-10-01,CUST8052,Female,41,Clothing,5,430.66,2153.3
902,2025-10-21,CUST4654,Male,46,Electronics,4,220.78,883.12
903,2025-08-15,CUST8102,Female,60,Clothing,4,168.52,674.08
904,2025-01-15,CUST3359,Male,42,Beauty,4,469.63,1878.52
905,2025-07-11,CUST9105,Male,53,Electronics,4,267.52,1070.08
906,2025-04-29,CUST9636,Male,43,Home Decor,1,258.68,258.68
907,2025-01-28,CUST7441,Female,55,Beauty,3,105.64,316.92
908,2025-07-21,CUST6047,Male,18,Home Decor,3,71.91,215.73
909,2025-02-08,CUST9227,Male,37,Beauty,4,424.21,1696.84
910,2025-09-30,CUST6203,Male,45,Clothing,1,314.78,314.78
911,2025-08-19,CUST2798,Male,33,Electronics,4,176.4,705.6
912,2025-03-27,CUST6291,Male,64,Beauty,1,112.03,112.03
913,2025-05-06,CUST6495,Female,34,Clothing,4,286.64,1146.56
914,2025-10-27,CUST7284,Female,57,Electronics,2,300.28,600.56
915,2025-01-25,CUST8285,Female,45,Electronics,2,119.36,238.72
916,2025-05-25,CUST2300,Female,29,Beauty,5,428.67,2143.35
917,2025-01-13,CUST7869,Female,44,Electronics,4,60.45,241.8
918,2025-07-31,CUST4097,Female,59,Beauty,3,190.92,572.76
919,2025-01-25,CUST5616,Female,64,Electronics,5,346.58,1732.8999999999999
920,2025-03-09,CUST1009,Male,47,Home Decor,2,151.58,303.16
921,2025-03-08,CUST6752,Female,58,Clothing,4,417.28,1669.12
922,2025-08-21,CUST7295,Male,51,Home Decor,5,375.14,1875.6999999999998
923,2025-04-19,CUST5815,Male,54,Beauty,4,398.73,1594.92
924,2025-05-26,CUST2072,Female,23,Home Decor,2,77.17,154.34
925,2025-04-21,CUST4225,Male,24,Beauty,5,87.46,437.29999999999995
926,2025-08-16,CUST2316,Male,49,Electronics,2,157.51,315.02
927,2025-04-21,CUST6699,Male,49,Electronics,1,268.68,268.68
928,2025-02-03,CUST7807,Male,42,Beauty,2,379.05,758.1
929,2025-04-21,CUST7674,Female,50,Home Decor,4,421.53,1686.12
930,2025-09-21,CUST4683,Female,24,Electronics,3,358.08,1074.24
931,2025-08-24,CUST8227,Female,69,Clothing,2,465.73,931.46
932,2025-03-24,CUST4273,Female,29,Electronics,3,374.6,1123.8000000000002
933,2025-02-11,CUST8000,Female,33,Clothing,1,167.01,167.01
934,2025-04-11,CUST1145,Female,33,Home Decor,5,147.24,736.2
935,2025-01-06,CUST6010,Female,60,Clothing,5,354.17,1770.8500000000001
936,2025-06-29,CUST4040,Female,53,Clothing,3,112.58,337.74
937,2025-10-09,CUST1482,Female,30,Clothing,5,64.5,322.5
938,2025-11-16,CUST4179,Female,24,Clothing,2,275.47,550.94
939,2025-08-14,CUST2249,Male,53,Electronics,3,414.39,1243.17
940,2025-11-11,CUST1630,Female,64,Clothing,4,68.66,274.64
941,2025-12-31,CUST9853,Male,68,Electronics,2,400.11,800.22
942,2025-08-17,CUST3852,Male,26,Clothing,2,409.55,819.1
943,2025-10-16,CUST1987,Male,49,Beauty,2,251.49,502.98
944,2025-05-30,CUST8622,Male,28,Home Decor,4,47.51,190.04
945,2025-10-04,CUST8327,Female,25,Clothing,1,103.8,103.8
946,2025-07-17,CUST9841,Male,50,Beauty,5,359.56,1797.8
947,2025-03-11,CUST2100,Female,40,Clothing,3,361.65,1084.9499999999998
948,2025-04-22,CUST7652,Female,42,Clothing,1,451.21,451.21
949,2025-01-04,CUST9632,Male,25,Clothing,3,299.69,899.0699999999999
950,2025-12-16,CUST8421,Female,62,Beauty,5,79.57,397.84999999999997
951,2025-11-27,CUST6016,Male,39,Home Decor,4,78.28,313.12
952,2025-11-14,CUST1769,Male,21,Beauty,2,366.14,732.28
953,2025-12-16,CUST2343,Female,57,Home Decor,2,108.22,216.44
954,2025-04-05,CUST5358,Female,20,Clothing,4,177.63,710.52
955,2025-06-01,CUST7780,Male,46,Electronics,1,253.86,253.86
956,2025-11-07,CUST7602,Female,58,Clothing,1,31.89,31.89
957,2025-05-17,CUST3349,Female,46,Home Decor,3,139.43,418.29
958,2025-09-04,CUST6699,Female,51,Beauty,4,215.79,863.16
959,2025-08-31,CUST2241,Male,51,Clothing,1,154.23,154.23
960,2025-01-31,CUST2125,Male,45,Beauty,4,85.46,341.84
961,2025-02-09,CUST7764,Female,30,Beauty,5,369.45,1847.25
962,2025-08-17,CUST6101,Female,32,Beauty,2,410.31,820.62
963,2025-02-05,CUST8843,Female,40,Clothing,2,143.59,287.18
964,2025-08-11,CUST1072,Female,61,Beauty,2,391.72,783.44
965,2025-01-06,CUST6472,Female,43,Beauty,4,205.07,820.28
966,2025-11-18,CUST6189,Male,21,Clothing,4,263.21,1052.84
967,2025-08-08,CUST3472,Female,43,Beauty,3,430.88,1292.6399999999999
968,2025-03-16,CUST1707,Male,57,Clothing,2,379.98,759.96
969,2025-01-04,CUST2804,Female,26,Home Decor,3,406.46,1219.3799999999999
970,2025-12-01,CUST7704,Male,22,Home Decor,2,85.69,171.38
971,2025-05-14,CUST4713,Female,49,Home Decor,3,53.47,160.41
972,2025-04-28,CUST6051,Male,37,Beauty,3,448.83,1346.49
973,2025-04-04,CUST3475,Female,67,Electronics,5,206.16,1030.8
974,2025-03-03,CUST4610,Male,28,Electronics,3,158.18,474.54
975,2025-07-13,CUST5255,Male,32,Beauty,4,367.85,1471.4
976,2025-12-01,CUST8397,Male,49,Electronics,3,421.48,1264.44
977,2025-07-22,CUST2735,Male,45,Clothing,2,434.0,868.0
978,2025-01-26,CUST9258,Male,39,Electronics,3,171.68,515.04
979,2025-06-22,CUST8979,Male,58,Beauty,1,429.06,429.06
980,2025-10-27,CUST3428,Female,34,Beauty,2,39.65,79.3
981,2025-05-13,CUST8426,Male,43,Clothing,1,43.84,43.84
982,2025-11-22,CUST9533,Female,61,Home Decor,2,319.29,638.58
983,2025-04-28,CUST6249,Female,24,Beauty,4,50.29,201.16
984,2025-11-20,CUST6291,Female,59,Clothing,4,175.81,703.24
985,2025-10-02,CUST3817,Female,43,Electronics,4,342.92,1371.68
986,2025-07-31,CUST4874,Female,42,Electronics,1,181.89,181.89
987,2025-08-13,CUST5211,Male,27,Clothing,5,106.21,531.05
988,2025-01-20,CUST1661,Male,62,Clothing,2,155.05,310.1
989,2025-04-23,CUST4374,Male,36,Beauty,4,239.64,958.56
990,2025-05-20,CUST1207,Female,28,Electronics,2,248.19,496.38
991,2025-02-16,CUST3665,Male,30,Clothing,1,395.84,395.84
992,2025-01-01,CUST3493,Male,25,Electronics,5,380.07,1900.35
993,2025-03-31,CUST7813,Male,57,Clothing,1,239.27,239.27
994,2025-05-22,CUST1632,Male,21,Electronics,2,425.92,851.84
995,2025-11-16,CUST4083,Male,64,Home Decor,5,74.83,374.15
996,2025-02-07,CUST4719,Female,48,Beauty,5,142.57,712.8499999999999
997,2025-10-20,CUST8123,Male,45,Electronics,1,417.43,417.43
998,2025-05-19,CUST2679,Female,28,Home Decor,4,201.44,805.76
999,2025-12-22,CUST1236,Female,60,Electronics,2,490.97,981.94
1000,2025-11-29,CUST8446,Female,18,Electronics,3,243.8,731.4000000000001
